Label,x_a,y_b,z_c
Sb2_22_-1_-1_1,-0.31706,-0.31706,1.68294
Sb2_25_-1_-1_1,-0.81706,-0.81706,1.81706
Sb2_28_-1_-1_1,-0.18294,-0.18294,1.18294
Sb2_31_-1_-1_1,-0.81706,-0.18294,1.18294
Sb2_34_-1_-1_1,-0.18294,-0.81706,1.81706
Sb2_37_-1_-1_1,-0.18294,-0.81706,1.18294
Sb2_40_-1_-1_1,-0.81706,-0.18294,1.81706
Sb2_43_-1_-1_1,-0.18294,-0.18294,1.81706
Sb2_46_-1_-1_1,-0.81706,-0.81706,1.18294
Sb3_1_-1_-1_1,-0.38331,-0.5,1.81204
Sb3_2_-1_-1_1,-0.5,-0.81204,1.61669
Sb3_3_-1_-1_1,-0.18796,-0.61669,1.5
Sb3_4_-1_-1_1,-0.61669,-0.5,1.18796
Sb3_5_-1_-1_1,-0.5,-0.18796,1.38331
Sb3_6_-1_-1_1,-0.81204,-0.38331,1.5
Sb3_7_-1_-1_1,-0.38331,-0.5,1.18796
Sb3_9_-1_-1_1,-0.18796,-0.38331,1.5
Sb3_10_-1_-1_1,-0.61669,-0.5,1.81204
Sb3_12_-1_-1_1,-0.81204,-0.61669,1.5
Sb3_14_-1_-1_1,-0.5,-0.18796,1.61669
Sb3_17_-1_-1_1,-0.5,-0.81204,1.38331
Sb3_25_-1_-1_1,-0.88331,-0.68796,1
Sb3_26_-1_-1_1,-1,-0.88331,1.68796
Sb3_27_-1_-1_1,-0.68796,-1,1.88331
Sb3_28_-1_-1_1,-0.11669,-0.31204,1
Sb3_29_-1_-1_1,-1,-0.11669,1.31204
Sb3_30_-1_-1_1,-0.31204,-1,1.11669
Sb3_31_-1_-1_1,-0.88331,-0.31204,1
Sb3_33_-1_-1_1,-0.68796,-1,1.11669
Sb3_34_-1_-1_1,-0.11669,-0.68796,1
Sb3_36_-1_-1_1,-0.31204,-1,1.88331
Sb3_38_-1_-1_1,-1,-0.88331,1.31204
Sb3_41_-1_-1_1,-1,-0.11669,1.68796
Cs1_1_0_-1_1,0.5,-0.5,1.5
Cs1_25_0_-1_1,0,-1,1
Cs2_1_0_-1_1,0.5,-0.75,1
Cs2_2_0_-1_1,0.75,-1,1.5
Cs2_3_0_-1_1,0,-0.5,1.75
Cs2_4_0_-1_1,0.5,-0.25,1
Cs2_5_0_-1_1,0.25,-1,1.5
Cs2_6_0_-1_1,0,-0.5,1.25
Sb1_1_0_-1_1,0.75,-0.5,1
Sb1_2_0_-1_1,0.5,-1,1.75
Sb1_3_0_-1_1,0,-0.75,1.5
Sb1_4_0_-1_1,0.25,-0.5,1
Sb1_5_0_-1_1,0.5,-1,1.25
Sb1_6_0_-1_1,0,-0.25,1.5
Sb2_1_0_-1_1,0.68294,-0.68294,1.68294
Sb2_4_0_-1_1,0.31706,-0.31706,1.31706
Sb2_7_0_-1_1,0.68294,-0.31706,1.31706
Sb2_10_0_-1_1,0.31706,-0.68294,1.68294
Sb2_13_0_-1_1,0.31706,-0.31706,1.68294
Sb2_16_0_-1_1,0.68294,-0.68294,1.31706
Sb2_19_0_-1_1,0.31706,-0.68294,1.31706
Sb2_22_0_-1_1,0.68294,-0.31706,1.68294
Sb2_25_0_-1_1,0.18294,-0.81706,1.81706
Sb2_28_0_-1_1,0.81706,-0.18294,1.18294
Sb2_31_0_-1_1,0.18294,-0.18294,1.18294
Sb2_34_0_-1_1,0.81706,-0.81706,1.81706
Sb2_37_0_-1_1,0.81706,-0.81706,1.18294
Sb2_40_0_-1_1,0.18294,-0.18294,1.81706
Sb2_43_0_-1_1,0.81706,-0.18294,1.81706
Sb2_46_0_-1_1,0.18294,-0.81706,1.18294
Sb3_1_0_-1_1,0.61669,-0.5,1.81204
Sb3_2_0_-1_1,0.5,-0.81204,1.61669
Sb3_3_0_-1_1,0.81204,-0.61669,1.5
Sb3_4_0_-1_1,0.38331,-0.5,1.18796
Sb3_5_0_-1_1,0.5,-0.18796,1.38331
Sb3_6_0_-1_1,0.18796,-0.38331,1.5
Sb3_7_0_-1_1,0.61669,-0.5,1.18796
Sb3_9_0_-1_1,0.81204,-0.38331,1.5
Sb3_10_0_-1_1,0.38331,-0.5,1.81204
Sb3_12_0_-1_1,0.18796,-0.61669,1.5
Sb3_14_0_-1_1,0.5,-0.18796,1.61669
Sb3_17_0_-1_1,0.5,-0.81204,1.38331
Sb3_25_0_-1_1,0.11669,-0.68796,1
Sb3_26_0_-1_1,0,-0.88331,1.68796
Sb3_27_0_-1_1,0.31204,-1,1.88331
Sb3_28_0_-1_1,0.88331,-0.31204,1
Sb3_29_0_-1_1,0,-0.11669,1.31204
Sb3_30_0_-1_1,0.68796,-1,1.11669
Sb3_31_0_-1_1,0.11669,-0.31204,1
Sb3_33_0_-1_1,0.31204,-1,1.11669
Sb3_34_0_-1_1,0.88331,-0.68796,1
Sb3_36_0_-1_1,0.68796,-1,1.88331
Sb3_38_0_-1_1,0,-0.88331,1.31204
Sb3_41_0_-1_1,0,-0.11669,1.68796
Cs1_1_1_-1_1,1.5,-0.5,1.5
Cs1_25_1_-1_1,1,-1,1
Cs2_1_1_-1_1,1.5,-0.75,1
Cs2_2_1_-1_1,1.75,-1,1.5
Cs2_3_1_-1_1,1,-0.5,1.75
Cs2_4_1_-1_1,1.5,-0.25,1
Cs2_5_1_-1_1,1.25,-1,1.5
Cs2_6_1_-1_1,1,-0.5,1.25
Sb1_1_1_-1_1,1.75,-0.5,1
Sb1_2_1_-1_1,1.5,-1,1.75
Sb1_3_1_-1_1,1,-0.75,1.5
Sb1_4_1_-1_1,1.25,-0.5,1
Sb1_5_1_-1_1,1.5,-1,1.25
Sb1_6_1_-1_1,1,-0.25,1.5
Sb2_1_1_-1_1,1.68294,-0.68294,1.68294
Sb2_4_1_-1_1,1.31706,-0.31706,1.31706
Sb2_7_1_-1_1,1.68294,-0.31706,1.31706
Sb2_10_1_-1_1,1.31706,-0.68294,1.68294
Sb2_13_1_-1_1,1.31706,-0.31706,1.68294
Sb2_16_1_-1_1,1.68294,-0.68294,1.31706
Sb2_19_1_-1_1,1.31706,-0.68294,1.31706
Sb2_22_1_-1_1,1.68294,-0.31706,1.68294
Sb2_25_1_-1_1,1.18294,-0.81706,1.81706
Sb2_28_1_-1_1,1.81706,-0.18294,1.18294
Sb2_31_1_-1_1,1.18294,-0.18294,1.18294
Sb2_34_1_-1_1,1.81706,-0.81706,1.81706
Sb2_37_1_-1_1,1.81706,-0.81706,1.18294
Sb2_40_1_-1_1,1.18294,-0.18294,1.81706
Sb2_43_1_-1_1,1.81706,-0.18294,1.81706
Sb2_46_1_-1_1,1.18294,-0.81706,1.18294
Sb3_1_1_-1_1,1.61669,-0.5,1.81204
Sb3_2_1_-1_1,1.5,-0.81204,1.61669
Sb3_3_1_-1_1,1.81204,-0.61669,1.5
Sb3_4_1_-1_1,1.38331,-0.5,1.18796
Sb3_5_1_-1_1,1.5,-0.18796,1.38331
Sb3_6_1_-1_1,1.18796,-0.38331,1.5
Sb3_7_1_-1_1,1.61669,-0.5,1.18796
Sb3_9_1_-1_1,1.81204,-0.38331,1.5
Sb3_10_1_-1_1,1.38331,-0.5,1.81204
Sb3_12_1_-1_1,1.18796,-0.61669,1.5
Sb3_14_1_-1_1,1.5,-0.18796,1.61669
Sb3_17_1_-1_1,1.5,-0.81204,1.38331
Sb3_25_1_-1_1,1.11669,-0.68796,1
Sb3_26_1_-1_1,1,-0.88331,1.68796
Sb3_27_1_-1_1,1.31204,-1,1.88331
Sb3_28_1_-1_1,1.88331,-0.31204,1
Sb3_29_1_-1_1,1,-0.11669,1.31204
Sb3_30_1_-1_1,1.68796,-1,1.11669
Sb3_31_1_-1_1,1.11669,-0.31204,1
Sb3_33_1_-1_1,1.31204,-1,1.11669
Sb3_34_1_-1_1,1.88331,-0.68796,1
Sb3_36_1_-1_1,1.68796,-1,1.88331
Sb3_38_1_-1_1,1,-0.88331,1.31204
Sb3_41_1_-1_1,1,-0.11669,1.68796
Cs1_1_-1_0_1,-0.5,0.5,1.5
Cs1_25_-1_0_1,-1,0,1
Cs2_1_-1_0_1,-0.5,0.25,1
Cs2_2_-1_0_1,-0.25,0,1.5
Cs2_3_-1_0_1,-1,0.5,1.75
Cs2_4_-1_0_1,-0.5,0.75,1
Cs2_5_-1_0_1,-0.75,0,1.5
Cs2_6_-1_0_1,-1,0.5,1.25
Sb1_1_-1_0_1,-0.25,0.5,1
Sb1_2_-1_0_1,-0.5,0,1.75
Sb1_3_-1_0_1,-1,0.25,1.5
Sb1_4_-1_0_1,-0.75,0.5,1
Sb1_5_-1_0_1,-0.5,0,1.25
Sb1_6_-1_0_1,-1,0.75,1.5
Sb2_1_-1_0_1,-0.31706,0.31706,1.68294
Sb2_4_-1_0_1,-0.68294,0.68294,1.31706
Sb2_7_-1_0_1,-0.31706,0.68294,1.31706
Sb2_10_-1_0_1,-0.68294,0.31706,1.68294
Sb2_13_-1_0_1,-0.68294,0.68294,1.68294
Sb2_16_-1_0_1,-0.31706,0.31706,1.31706
Sb2_19_-1_0_1,-0.68294,0.31706,1.31706
Sb2_22_-1_0_1,-0.31706,0.68294,1.68294
Sb2_25_-1_0_1,-0.81706,0.18294,1.81706
Sb2_28_-1_0_1,-0.18294,0.81706,1.18294
Sb2_31_-1_0_1,-0.81706,0.81706,1.18294
Sb2_34_-1_0_1,-0.18294,0.18294,1.81706
Sb2_37_-1_0_1,-0.18294,0.18294,1.18294
Sb2_40_-1_0_1,-0.81706,0.81706,1.81706
Sb2_43_-1_0_1,-0.18294,0.81706,1.81706
Sb2_46_-1_0_1,-0.81706,0.18294,1.18294
Sb3_1_-1_0_1,-0.38331,0.5,1.81204
Sb3_2_-1_0_1,-0.5,0.18796,1.61669
Sb3_3_-1_0_1,-0.18796,0.38331,1.5
Sb3_4_-1_0_1,-0.61669,0.5,1.18796
Sb3_5_-1_0_1,-0.5,0.81204,1.38331
Sb3_6_-1_0_1,-0.81204,0.61669,1.5
Sb3_7_-1_0_1,-0.38331,0.5,1.18796
Sb3_9_-1_0_1,-0.18796,0.61669,1.5
Sb3_10_-1_0_1,-0.61669,0.5,1.81204
Sb3_12_-1_0_1,-0.81204,0.38331,1.5
Sb3_14_-1_0_1,-0.5,0.81204,1.61669
Sb3_17_-1_0_1,-0.5,0.18796,1.38331
Sb3_25_-1_0_1,-0.88331,0.31204,1
Sb3_26_-1_0_1,-1,0.11669,1.68796
Sb3_27_-1_0_1,-0.68796,0,1.88331
Sb3_28_-1_0_1,-0.11669,0.68796,1
Sb3_29_-1_0_1,-1,0.88331,1.31204
Sb3_30_-1_0_1,-0.31204,0,1.11669
Sb3_31_-1_0_1,-0.88331,0.68796,1
Sb3_33_-1_0_1,-0.68796,0,1.11669
Sb3_34_-1_0_1,-0.11669,0.31204,1
Sb3_36_-1_0_1,-0.31204,0,1.88331
Sb3_38_-1_0_1,-1,0.11669,1.31204
Sb3_41_-1_0_1,-1,0.88331,1.68796
Cs1_1_0_0_1,0.5,0.5,1.5
Cs1_25_0_0_1,0,0,1
Cs2_1_0_0_1,0.5,0.25,1
Cs2_2_0_0_1,0.75,0,1.5
Cs2_3_0_0_1,0,0.5,1.75
Cs2_4_0_0_1,0.5,0.75,1
Cs2_5_0_0_1,0.25,0,1.5
Cs2_6_0_0_1,0,0.5,1.25
Sb1_1_0_0_1,0.75,0.5,1
Sb1_2_0_0_1,0.5,0,1.75
Sb1_3_0_0_1,0,0.25,1.5
Sb1_4_0_0_1,0.25,0.5,1
Sb1_5_0_0_1,0.5,0,1.25
Sb1_6_0_0_1,0,0.75,1.5
Sb2_1_0_0_1,0.68294,0.31706,1.68294
Sb2_4_0_0_1,0.31706,0.68294,1.31706
Sb2_7_0_0_1,0.68294,0.68294,1.31706
Sb2_10_0_0_1,0.31706,0.31706,1.68294
Sb2_13_0_0_1,0.31706,0.68294,1.68294
Sb2_16_0_0_1,0.68294,0.31706,1.31706
Sb2_19_0_0_1,0.31706,0.31706,1.31706
Sb2_22_0_0_1,0.68294,0.68294,1.68294
Sb2_25_0_0_1,0.18294,0.18294,1.81706
Sb2_28_0_0_1,0.81706,0.81706,1.18294
Sb2_31_0_0_1,0.18294,0.81706,1.18294
Sb2_34_0_0_1,0.81706,0.18294,1.81706
Sb2_37_0_0_1,0.81706,0.18294,1.18294
Sb2_40_0_0_1,0.18294,0.81706,1.81706
Sb2_43_0_0_1,0.81706,0.81706,1.81706
Sb2_46_0_0_1,0.18294,0.18294,1.18294
Sb3_1_0_0_1,0.61669,0.5,1.81204
Sb3_2_0_0_1,0.5,0.18796,1.61669
Sb3_3_0_0_1,0.81204,0.38331,1.5
Sb3_4_0_0_1,0.38331,0.5,1.18796
Sb3_5_0_0_1,0.5,0.81204,1.38331
Sb3_6_0_0_1,0.18796,0.61669,1.5
Sb3_7_0_0_1,0.61669,0.5,1.18796
Sb3_9_0_0_1,0.81204,0.61669,1.5
Sb3_10_0_0_1,0.38331,0.5,1.81204
Sb3_12_0_0_1,0.18796,0.38331,1.5
Sb3_14_0_0_1,0.5,0.81204,1.61669
Sb3_17_0_0_1,0.5,0.18796,1.38331
Sb3_25_0_0_1,0.11669,0.31204,1
Sb3_26_0_0_1,0,0.11669,1.68796
Sb3_27_0_0_1,0.31204,0,1.88331
Sb3_28_0_0_1,0.88331,0.68796,1
Sb3_29_0_0_1,0,0.88331,1.31204
Sb3_30_0_0_1,0.68796,0,1.11669
Sb3_31_0_0_1,0.11669,0.68796,1
Sb3_33_0_0_1,0.31204,0,1.11669
Sb3_34_0_0_1,0.88331,0.31204,1
Sb3_36_0_0_1,0.68796,0,1.88331
Sb3_38_0_0_1,0,0.11669,1.31204
Sb3_41_0_0_1,0,0.88331,1.68796
Cs1_1_1_0_1,1.5,0.5,1.5
Cs1_25_1_0_1,1,0,1
Cs2_1_1_0_1,1.5,0.25,1
Cs2_2_1_0_1,1.75,0,1.5
Cs2_3_1_0_1,1,0.5,1.75
Cs2_4_1_0_1,1.5,0.75,1
Cs2_5_1_0_1,1.25,0,1.5
Cs2_6_1_0_1,1,0.5,1.25
Sb1_1_1_0_1,1.75,0.5,1
Sb1_2_1_0_1,1.5,0,1.75
Sb1_3_1_0_1,1,0.25,1.5
Sb1_4_1_0_1,1.25,0.5,1
Sb1_5_1_0_1,1.5,0,1.25
Sb1_6_1_0_1,1,0.75,1.5
Sb2_1_1_0_1,1.68294,0.31706,1.68294
Sb2_4_1_0_1,1.31706,0.68294,1.31706
Sb2_7_1_0_1,1.68294,0.68294,1.31706
Sb2_10_1_0_1,1.31706,0.31706,1.68294
Sb2_13_1_0_1,1.31706,0.68294,1.68294
Sb2_16_1_0_1,1.68294,0.31706,1.31706
Sb2_19_1_0_1,1.31706,0.31706,1.31706
Sb2_22_1_0_1,1.68294,0.68294,1.68294
Sb2_25_1_0_1,1.18294,0.18294,1.81706
Sb2_28_1_0_1,1.81706,0.81706,1.18294
Sb2_31_1_0_1,1.18294,0.81706,1.18294
Sb2_34_1_0_1,1.81706,0.18294,1.81706
Sb2_37_1_0_1,1.81706,0.18294,1.18294
Sb2_40_1_0_1,1.18294,0.81706,1.81706
Sb2_43_1_0_1,1.81706,0.81706,1.81706
Sb2_46_1_0_1,1.18294,0.18294,1.18294
Sb3_1_1_0_1,1.61669,0.5,1.81204
Sb3_2_1_0_1,1.5,0.18796,1.61669
Sb3_3_1_0_1,1.81204,0.38331,1.5
Sb3_4_1_0_1,1.38331,0.5,1.18796
Sb3_5_1_0_1,1.5,0.81204,1.38331
Sb3_6_1_0_1,1.18796,0.61669,1.5
Sb3_7_1_0_1,1.61669,0.5,1.18796
Sb3_9_1_0_1,1.81204,0.61669,1.5
Sb3_10_1_0_1,1.38331,0.5,1.81204
Sb3_12_1_0_1,1.18796,0.38331,1.5
Sb3_14_1_0_1,1.5,0.81204,1.61669
Sb3_17_1_0_1,1.5,0.18796,1.38331
Sb3_25_1_0_1,1.11669,0.31204,1
Sb3_26_1_0_1,1,0.11669,1.68796
Sb3_27_1_0_1,1.31204,0,1.88331
Sb3_28_1_0_1,1.88331,0.68796,1
Sb3_29_1_0_1,1,0.88331,1.31204
Sb3_30_1_0_1,1.68796,0,1.11669
Sb3_31_1_0_1,1.11669,0.68796,1
Sb3_33_1_0_1,1.31204,0,1.11669
Sb3_34_1_0_1,1.88331,0.31204,1
Sb3_36_1_0_1,1.68796,0,1.88331
Sb3_38_1_0_1,1,0.11669,1.31204
Sb3_41_1_0_1,1,0.88331,1.68796
Cs1_1_-1_1_1,-0.5,1.5,1.5
Cs1_25_-1_1_1,-1,1,1
Cs2_1_-1_1_1,-0.5,1.25,1
Cs2_2_-1_1_1,-0.25,1,1.5
Cs2_3_-1_1_1,-1,1.5,1.75
Cs2_4_-1_1_1,-0.5,1.75,1
Cs2_5_-1_1_1,-0.75,1,1.5
Cs2_6_-1_1_1,-1,1.5,1.25
Sb1_1_-1_1_1,-0.25,1.5,1
Sb1_2_-1_1_1,-0.5,1,1.75
Sb1_3_-1_1_1,-1,1.25,1.5
Sb1_4_-1_1_1,-0.75,1.5,1
Sb1_5_-1_1_1,-0.5,1,1.25
Sb1_6_-1_1_1,-1,1.75,1.5
Sb2_1_-1_1_1,-0.31706,1.31706,1.68294
Sb2_4_-1_1_1,-0.68294,1.68294,1.31706
Sb2_7_-1_1_1,-0.31706,1.68294,1.31706
Sb2_10_-1_1_1,-0.68294,1.31706,1.68294
Sb2_13_-1_1_1,-0.68294,1.68294,1.68294
Sb2_16_-1_1_1,-0.31706,1.31706,1.31706
Sb2_19_-1_1_1,-0.68294,1.31706,1.31706
Sb2_22_-1_1_1,-0.31706,1.68294,1.68294
Sb2_25_-1_1_1,-0.81706,1.18294,1.81706
Sb2_28_-1_1_1,-0.18294,1.81706,1.18294
Sb2_31_-1_1_1,-0.81706,1.81706,1.18294
Sb2_34_-1_1_1,-0.18294,1.18294,1.81706
Sb2_37_-1_1_1,-0.18294,1.18294,1.18294
Sb2_40_-1_1_1,-0.81706,1.81706,1.81706
Sb2_43_-1_1_1,-0.18294,1.81706,1.81706
Sb2_46_-1_1_1,-0.81706,1.18294,1.18294
Sb3_1_-1_1_1,-0.38331,1.5,1.81204
Sb3_2_-1_1_1,-0.5,1.18796,1.61669
Sb3_3_-1_1_1,-0.18796,1.38331,1.5
Sb3_4_-1_1_1,-0.61669,1.5,1.18796
Sb3_5_-1_1_1,-0.5,1.81204,1.38331
Sb3_6_-1_1_1,-0.81204,1.61669,1.5
Sb3_7_-1_1_1,-0.38331,1.5,1.18796
Sb3_9_-1_1_1,-0.18796,1.61669,1.5
Sb3_10_-1_1_1,-0.61669,1.5,1.81204
Sb3_12_-1_1_1,-0.81204,1.38331,1.5
Sb3_14_-1_1_1,-0.5,1.81204,1.61669
Sb3_17_-1_1_1,-0.5,1.18796,1.38331
Sb3_25_-1_1_1,-0.88331,1.31204,1
Sb3_26_-1_1_1,-1,1.11669,1.68796
Sb3_27_-1_1_1,-0.68796,1,1.88331
Sb3_28_-1_1_1,-0.11669,1.68796,1
Sb3_29_-1_1_1,-1,1.88331,1.31204
Sb3_30_-1_1_1,-0.31204,1,1.11669
Sb3_31_-1_1_1,-0.88331,1.68796,1
Sb3_33_-1_1_1,-0.68796,1,1.11669
Sb3_34_-1_1_1,-0.11669,1.31204,1
Sb3_36_-1_1_1,-0.31204,1,1.88331
Sb3_38_-1_1_1,-1,1.11669,1.31204
Sb3_41_-1_1_1,-1,1.88331,1.68796
Cs1_1_0_1_1,0.5,1.5,1.5
Cs1_25_0_1_1,0,1,1
Cs2_1_0_1_1,0.5,1.25,1
Cs2_2_0_1_1,0.75,1,1.5
Cs2_3_0_1_1,0,1.5,1.75
Cs2_4_0_1_1,0.5,1.75,1
Cs2_5_0_1_1,0.25,1,1.5
Cs2_6_0_1_1,0,1.5,1.25
Sb1_1_0_1_1,0.75,1.5,1
Sb1_2_0_1_1,0.5,1,1.75
Sb1_3_0_1_1,0,1.25,1.5
Sb1_4_0_1_1,0.25,1.5,1
Sb1_5_0_1_1,0.5,1,1.25
Sb1_6_0_1_1,0,1.75,1.5
Sb2_1_0_1_1,0.68294,1.31706,1.68294
Sb2_4_0_1_1,0.31706,1.68294,1.31706
Sb2_7_0_1_1,0.68294,1.68294,1.31706
Sb2_10_0_1_1,0.31706,1.31706,1.68294
Sb2_13_0_1_1,0.31706,1.68294,1.68294
Sb2_16_0_1_1,0.68294,1.31706,1.31706
Sb2_19_0_1_1,0.31706,1.31706,1.31706
Sb2_22_0_1_1,0.68294,1.68294,1.68294
Sb2_25_0_1_1,0.18294,1.18294,1.81706
Sb2_28_0_1_1,0.81706,1.81706,1.18294
Sb2_31_0_1_1,0.18294,1.81706,1.18294
Sb2_34_0_1_1,0.81706,1.18294,1.81706
Sb2_37_0_1_1,0.81706,1.18294,1.18294
Sb2_40_0_1_1,0.18294,1.81706,1.81706
Sb2_43_0_1_1,0.81706,1.81706,1.81706
Sb2_46_0_1_1,0.18294,1.18294,1.18294
Sb3_1_0_1_1,0.61669,1.5,1.81204
Sb3_2_0_1_1,0.5,1.18796,1.61669
Sb3_3_0_1_1,0.81204,1.38331,1.5
Sb3_4_0_1_1,0.38331,1.5,1.18796
Sb3_5_0_1_1,0.5,1.81204,1.38331
Sb3_6_0_1_1,0.18796,1.61669,1.5
Sb3_7_0_1_1,0.61669,1.5,1.18796
Sb3_9_0_1_1,0.81204,1.61669,1.5
Sb3_10_0_1_1,0.38331,1.5,1.81204
Sb3_12_0_1_1,0.18796,1.38331,1.5
Sb3_14_0_1_1,0.5,1.81204,1.61669
Sb3_17_0_1_1,0.5,1.18796,1.38331
Sb3_25_0_1_1,0.11669,1.31204,1
Sb3_26_0_1_1,0,1.11669,1.68796
Sb3_27_0_1_1,0.31204,1,1.88331
Sb3_28_0_1_1,0.88331,1.68796,1
Sb3_29_0_1_1,0,1.88331,1.31204
Sb3_30_0_1_1,0.68796,1,1.11669
Sb3_31_0_1_1,0.11669,1.68796,1
Sb3_33_0_1_1,0.31204,1,1.11669
Sb3_34_0_1_1,0.88331,1.31204,1
Sb3_36_0_1_1,0.68796,1,1.88331
Sb3_38_0_1_1,0,1.11669,1.31204
Sb3_41_0_1_1,0,1.88331,1.68796
Cs1_1_1_1_1,1.5,1.5,1.5
Cs1_25_1_1_1,1,1,1
Cs2_1_1_1_1,1.5,1.25,1
Cs2_2_1_1_1,1.75,1,1.5
Cs2_3_1_1_1,1,1.5,1.75
Cs2_4_1_1_1,1.5,1.75,1
Cs2_5_1_1_1,1.25,1,1.5
Cs2_6_1_1_1,1,1.5,1.25
Sb1_1_1_1_1,1.75,1.5,1
Sb1_2_1_1_1,1.5,1,1.75
Sb1_3_1_1_1,1,1.25,1.5
Sb1_4_1_1_1,1.25,1.5,1
Sb1_5_1_1_1,1.5,1,1.25
Sb1_6_1_1_1,1,1.75,1.5
Sb2_1_1_1_1,1.68294,1.31706,1.68294
Sb2_4_1_1_1,1.31706,1.68294,1.31706
Sb2_7_1_1_1,1.68294,1.68294,1.31706
Sb2_10_1_1_1,1.31706,1.31706,1.68294
Sb2_13_1_1_1,1.31706,1.68294,1.68294
Sb2_16_1_1_1,1.68294,1.31706,1.31706
Sb2_19_1_1_1,1.31706,1.31706,1.31706
Sb2_22_1_1_1,1.68294,1.68294,1.68294
Sb2_25_1_1_1,1.18294,1.18294,1.81706
Sb2_28_1_1_1,1.81706,1.81706,1.18294
Sb2_31_1_1_1,1.18294,1.81706,1.18294
Sb2_34_1_1_1,1.81706,1.18294,1.81706
Sb2_37_1_1_1,1.81706,1.18294,1.18294
Sb2_40_1_1_1,1.18294,1.81706,1.81706
Sb2_43_1_1_1,1.81706,1.81706,1.81706
Sb2_46_1_1_1,1.18294,1.18294,1.18294
Sb3_1_1_1_1,1.61669,1.5,1.81204
Sb3_2_1_1_1,1.5,1.18796,1.61669
Sb3_3_1_1_1,1.81204,1.38331,1.5
Sb3_4_1_1_1,1.38331,1.5,1.18796
Sb3_5_1_1_1,1.5,1.81204,1.38331
Sb3_6_1_1_1,1.18796,1.61669,1.5
Sb3_7_1_1_1,1.61669,1.5,1.18796
Sb3_9_1_1_1,1.81204,1.61669,1.5
Sb3_10_1_1_1,1.38331,1.5,1.81204
Sb3_12_1_1_1,1.18796,1.38331,1.5
Sb3_14_1_1_1,1.5,1.81204,1.61669
Sb3_17_1_1_1,1.5,1.18796,1.38331
Sb3_25_1_1_1,1.11669,1.31204,1
Sb3_26_1_1_1,1,1.11669,1.68796
Sb3_27_1_1_1,1.31204,1,1.88331
Sb3_28_1_1_1,1.88331,1.68796,1
Sb3_29_1_1_1,1,1.88331,1.31204
Sb3_30_1_1_1,1.68796,1,1.11669
Sb3_31_1_1_1,1.11669,1.68796,1
Sb3_33_1_1_1,1.31204,1,1.11669
Sb3_34_1_1_1,1.88331,1.31204,1
Sb3_36_1_1_1,1.68796,1,1.88331
Sb3_38_1_1_1,1,1.11669,1.31204
Sb3_41_1_1_1,1,1.88331,1.68796
